time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
1.33;videos/cuts_test/50wtf47.mp4;fall;(574.5, 238.25);(578.0, 235.62);(578.5, 232.38);(585.0, 245.88);(606.5, 250.0);(574.0, 274.0);(596.0, 296.0);(545.0, 243.12);(545.0, 265.5);(542.0, 216.0);(541.0, 218.5);(471.5, 325.0);(482.5, 338.5);(402.25, 243.5);(391.0, 272.5);(292.25, 265.0);(319.0, 319.5)
1.38;videos/cuts_test/50wtf47.mp4;fall;(568.0, 271.0);(573.0, 269.25);(574.0, 266.5);(581.0, 285.75);(609.0, 290.25);(553.0, 323.25);(591.0, 350.5);(512.5, 305.25);(564.0, 369.0);(544.5, 248.5);(556.0, 290.75);(455.75, 351.5);(473.0, 371.5);(403.25, 262.5);(405.75, 276.25);(290.75, 242.75);(305.75, 291.0)
1.42;videos/cuts_test/50wtf47.mp4;fall;(581.5, 314.0);(584.5, 311.75);(586.0, 309.0);(588.0, 324.75);(610.0, 331.25);(563.5, 339.5);(598.0, 378.5);(525.0, 343.5);(559.0, 408.0);(536.0, 307.75);(551.0, 360.75);(460.75, 382.25);(478.25, 404.5);(406.25, 293.0);(410.0, 303.0);(308.5, 232.12);(312.5, 261.0)
1.46;videos/cuts_test/50wtf47.mp4;fall;(581.0, 353.0);(586.0, 351.5);(586.5, 347.25);(592.0, 371.5);(607.5, 365.0);(558.0, 400.75);(596.5, 408.25);(506.5, 409.75);(548.5, 397.0);(532.0, 362.0);(536.0, 362.0);(469.75, 431.75);(496.0, 437.25);(422.25, 318.75);(436.75, 328.25);(340.5, 248.0);(348.25, 274.75)
1.5;videos/cuts_test/50wtf47.mp4;fall;(601.0, 407.5);(600.5, 402.0);(605.5, 405.0);(599.5, 390.75);(614.0, 413.5);(569.5, 398.0);(591.0, 436.25);(510.5, 406.25);(521.0, 418.25);(518.5, 420.25);(522.0, 424.0);(468.25, 452.0);(483.0, 468.0);(441.5, 343.75);(452.5, 363.0);(359.75, 293.0);(380.0, 334.75)
1.54;videos/cuts_test/50wtf47.mp4;fall;(605.0, 411.5);(607.0, 409.0);(611.0, 408.5);(612.5, 412.25);(622.0, 422.5);(583.0, 415.5);(598.0, 441.5);(520.5, 413.75);(527.5, 420.0);(518.0, 410.5);(524.5, 412.5);(473.5, 454.5);(484.25, 458.0);(448.0, 355.0);(459.5, 362.25);(363.0, 309.75);(376.0, 307.0)
1.58;videos/cuts_test/50wtf47.mp4;fall;(624.0, 408.0);(627.5, 410.25);(630.0, 404.5);(623.0, 424.0);(624.0, 416.5);(592.0, 435.0);(605.0, 430.0);(559.5, 412.5);(574.5, 406.5);(539.5, 405.0);(547.0, 401.5);(474.0, 454.0);(486.0, 442.5);(449.0, 352.0);(459.5, 352.5);(359.0, 312.75);(371.25, 297.75)
1.63;videos/cuts_test/50wtf47.mp4;fallen;(639.0, 406.5);(643.0, 411.25);(645.5, 403.0);(635.0, 432.5);(632.0, 413.5);(583.0, 441.0);(612.0, 422.0);(522.0, 432.0);(586.0, 397.5);(545.0, 402.25);(558.0, 393.0);(468.75, 444.25);(487.25, 427.5);(445.25, 350.25);(460.25, 346.25);(355.75, 308.0);(367.5, 288.5)
1.67;videos/cuts_test/50wtf47.mp4;fallen;(638.0, 406.25);(638.0, 408.5);(646.0, 398.75);(619.5, 425.0);(636.5, 419.0);(587.0, 425.0);(614.0, 427.5);(519.5, 422.5);(564.0, 400.25);(537.5, 393.75);(542.5, 397.25);(484.75, 452.0);(500.75, 452.25);(454.25, 350.5);(456.75, 349.75);(366.25, 296.5);(362.5, 308.5)
1.71;videos/cuts_test/50wtf47.mp4;fallen;(634.0, 405.0);(637.5, 404.5);(639.0, 402.0);(633.5, 410.5);(640.5, 414.25);(607.5, 416.0);(613.5, 427.75);(545.0, 395.25);(544.5, 401.0);(525.0, 406.0);(532.0, 412.0);(478.75, 449.0);(486.0, 445.0);(452.0, 348.0);(457.5, 351.75);(350.25, 295.5);(355.75, 292.5)
1.75;videos/cuts_test/50wtf47.mp4;fallen;(640.0, 406.75);(644.0, 407.25);(646.0, 403.5);(641.0, 416.0);(644.5, 415.75);(609.5, 420.5);(615.5, 428.0);(553.0, 390.0);(550.5, 395.25);(541.0, 386.5);(533.0, 407.0);(478.0, 449.0);(486.25, 444.5);(448.5, 347.0);(456.75, 354.5);(348.25, 290.5);(355.75, 299.5)
1.79;videos/cuts_test/50wtf47.mp4;fallen;(637.5, 408.75);(643.0, 410.75);(644.5, 405.0);(643.0, 423.0);(644.5, 416.5);(609.0, 430.0);(616.0, 428.5);(563.5, 388.5);(552.5, 394.75);(606.0, 347.0);(536.0, 407.0);(475.0, 452.0);(485.75, 442.25);(446.5, 350.5);(453.5, 351.5);(346.75, 306.5);(352.0, 301.0)
1.84;videos/cuts_test/50wtf47.mp4;fallen;(635.5, 412.0);(641.5, 413.5);(641.0, 407.75);(642.0, 424.0);(641.5, 416.5);(609.0, 430.0);(616.0, 426.0);(572.0, 386.75);(551.0, 397.25);(619.0, 353.0);(534.5, 419.5);(474.5, 452.75);(486.25, 439.0);(444.0, 354.75);(449.5, 348.75);(346.25, 314.25);(347.0, 297.5)
1.88;videos/cuts_test/50wtf47.mp4;fallen;(637.0, 416.5);(642.5, 417.25);(642.0, 412.0);(642.0, 424.75);(640.5, 418.5);(609.0, 433.5);(617.5, 428.0);(570.5, 391.0);(550.0, 400.0);(620.0, 362.0);(537.0, 420.5);(472.75, 451.5);(486.25, 438.5);(438.75, 352.0);(444.75, 350.5);(343.5, 301.25);(343.75, 303.0)
1.92;videos/cuts_test/50wtf47.mp4;fallen;(644.0, 424.0);(651.0, 426.5);(648.5, 417.5);(647.0, 435.0);(638.5, 418.0);(608.0, 436.0);(613.0, 425.25);(574.0, 392.5);(552.0, 398.25);(621.5, 367.75);(543.5, 416.0);(471.5, 451.5);(483.5, 436.0);(433.25, 352.0);(438.5, 350.75);(339.5, 299.0);(336.5, 306.5)
1.96;videos/cuts_test/50wtf47.mp4;fallen;(640.0, 420.0);(646.0, 423.0);(646.0, 415.0);(644.0, 434.75);(641.5, 421.0);(607.0, 438.0);(614.5, 428.5);(575.0, 394.0);(554.0, 401.5);(623.0, 368.25);(556.0, 411.5);(468.75, 451.25);(483.25, 438.0);(425.0, 352.0);(432.5, 354.0);(334.0, 291.5);(331.25, 307.25)
2.0;videos/cuts_test/50wtf47.mp4;fallen;(637.5, 418.5);(644.0, 421.0);(644.0, 414.0);(643.0, 433.0);(642.0, 422.75);(607.0, 438.25);(616.5, 431.0);(574.5, 393.5);(561.0, 400.0);(623.0, 365.5);(602.5, 381.5);(466.5, 450.0);(482.25, 439.5);(419.0, 354.0);(427.5, 357.25);(329.5, 291.0);(326.0, 310.25)
2.04;videos/cuts_test/50wtf47.mp4;fallen;(638.0, 418.5);(644.0, 421.0);(644.0, 414.0);(643.5, 433.0);(641.0, 422.25);(607.0, 438.5);(616.0, 431.0);(573.0, 394.0);(560.0, 400.0);(621.5, 363.5);(611.0, 374.0);(466.25, 450.0);(481.0, 439.0);(415.0, 356.0);(423.0, 357.75);(324.25, 294.0);(319.5, 311.5)
2.09;videos/cuts_test/50wtf47.mp4;fallen;(637.5, 420.0);(643.0, 421.5);(644.0, 415.5);(640.5, 431.5);(642.0, 423.5);(606.0, 438.0);(617.0, 431.5);(570.5, 393.25);(562.0, 398.75);(621.0, 359.5);(614.5, 367.25);(465.75, 449.5);(480.75, 439.0);(412.75, 358.5);(421.25, 359.75);(319.5, 298.0);(313.5, 314.0)
2.13;videos/cuts_test/50wtf47.mp4;fallen;(639.0, 421.5);(644.0, 423.0);(645.5, 416.5);(641.0, 432.0);(642.0, 423.75);(606.0, 437.5);(616.0, 430.0);(570.0, 391.75);(561.5, 397.0);(620.0, 357.0);(614.5, 364.5);(465.0, 448.5);(480.25, 438.25);(408.75, 360.5);(418.25, 362.5);(315.5, 299.5);(311.0, 319.0)
2.17;videos/cuts_test/50wtf47.mp4;fallen;(638.5, 421.25);(644.0, 423.25);(644.0, 418.5);(640.5, 432.25);(645.0, 424.5);(608.0, 440.5);(618.0, 434.0);(572.0, 391.75);(560.0, 397.75);(622.0, 354.75);(615.5, 366.5);(464.75, 446.75);(477.5, 435.5);(412.25, 368.5);(422.5, 366.0);(320.25, 311.0);(320.5, 329.0)
2.21;videos/cuts_test/50wtf47.mp4;fallen;(636.5, 421.5);(641.5, 423.5);(642.0, 419.0);(641.0, 432.25);(646.0, 425.5);(609.0, 441.5);(619.0, 435.25);(575.0, 390.0);(560.0, 398.5);(623.5, 353.75);(616.0, 367.5);(465.25, 447.5);(478.5, 436.5);(410.25, 369.0);(421.25, 367.5);(318.25, 312.0);(323.5, 337.0)
2.25;videos/cuts_test/50wtf47.mp4;fallen;(638.5, 424.0);(644.0, 425.5);(644.0, 420.5);(641.5, 433.25);(645.5, 425.0);(609.0, 441.5);(618.5, 434.75);(575.0, 390.0);(560.0, 398.5);(623.5, 353.5);(613.5, 369.75);(466.25, 448.0);(479.25, 436.5);(410.5, 370.75);(421.5, 369.0);(316.75, 313.5);(323.0, 339.0)
2.29;videos/cuts_test/50wtf47.mp4;fallen;(637.0, 422.0);(642.0, 423.75);(642.0, 419.0);(641.0, 433.5);(645.5, 425.25);(609.5, 442.75);(619.0, 435.0);(575.0, 390.25);(561.5, 397.75);(624.0, 353.5);(614.5, 368.0);(465.75, 448.0);(479.5, 436.25);(409.0, 370.5);(421.25, 369.25);(316.0, 312.5);(325.5, 342.0)
2.34;videos/cuts_test/50wtf47.mp4;fallen;(636.0, 420.5);(641.5, 422.75);(641.5, 418.0);(640.5, 433.0);(646.0, 425.0);(610.0, 443.0);(619.0, 435.0);(575.0, 390.75);(561.0, 399.0);(624.0, 353.5);(611.5, 371.75);(465.75, 448.25);(479.75, 436.0);(411.0, 370.75);(422.75, 368.5);(317.5, 311.25);(323.0, 335.75)
2.38;videos/cuts_test/50wtf47.mp4;fallen;(635.0, 418.75);(640.5, 420.5);(642.0, 414.25);(641.0, 432.5);(643.0, 424.0);(608.0, 441.5);(619.0, 431.25);(572.5, 391.25);(563.0, 398.5);(623.0, 354.25);(612.5, 367.5);(466.5, 450.75);(483.75, 438.5);(408.25, 365.0);(420.25, 366.0);(312.75, 303.5);(311.5, 324.5)
2.42;videos/cuts_test/50wtf47.mp4;fallen;(635.0, 418.75);(640.0, 420.5);(641.5, 414.25);(641.0, 433.0);(643.0, 424.25);(608.0, 442.0);(618.5, 431.0);(573.0, 391.25);(563.5, 398.5);(623.0, 354.5);(613.0, 367.75);(467.0, 451.25);(484.25, 438.5);(410.0, 364.75);(421.75, 364.5);(315.0, 301.25);(311.5, 319.0)
2.46;videos/cuts_test/50wtf47.mp4;fallen;(634.5, 419.0);(640.0, 420.75);(641.5, 414.5);(641.0, 433.25);(643.5, 424.25);(608.0, 441.75);(619.0, 431.25);(572.0, 392.0);(563.0, 398.75);(623.0, 355.0);(614.0, 367.75);(467.0, 451.5);(484.0, 438.5);(409.0, 364.0);(420.75, 364.0);(315.75, 298.5);(311.0, 315.0)
0.0;videos/cuts_test/50wtf49.mp4;walk;(447.25, 98.5);(453.75, 91.38);(447.5, 91.12);(479.0, 95.0);(459.0, 95.38);(493.75, 127.0);(468.0, 137.0);(524.0, 170.75);(476.0, 195.25);(499.25, 222.75);(467.5, 235.5);(485.0, 259.0);(462.5, 259.0);(491.25, 352.0);(471.0, 350.25);(507.0, 440.25);(486.25, 430.0)
0.04;videos/cuts_test/50wtf49.mp4;walk;(448.25, 99.0);(454.75, 91.88);(448.0, 91.88);(479.75, 94.75);(458.75, 95.62);(494.25, 127.5);(468.5, 137.25);(524.0, 171.25);(477.25, 194.88);(498.0, 223.0);(468.5, 234.12);(484.5, 258.75);(462.0, 259.0);(490.75, 351.75);(470.75, 350.25);(507.0, 440.0);(486.0, 430.0)
0.08;videos/cuts_test/50wtf49.mp4;walk;(449.0, 99.38);(455.5, 92.0);(448.5, 92.12);(480.5, 94.75);(459.0, 96.12);(494.5, 128.0);(469.0, 137.38);(523.5, 171.88);(477.75, 194.75);(497.0, 223.5);(468.5, 233.38);(483.5, 259.0);(461.0, 259.0);(490.0, 352.0);(470.0, 350.5);(507.0, 440.0);(486.0, 430.25)
0.13;videos/cuts_test/50wtf49.mp4;walk;(449.5, 99.75);(456.0, 92.5);(449.0, 92.75);(481.0, 95.0);(459.25, 96.88);(495.25, 128.5);(470.0, 137.88);(523.5, 172.75);(478.5, 195.12);(495.75, 224.25);(468.25, 233.75);(482.5, 259.25);(460.5, 259.25);(490.25, 352.0);(470.5, 350.5);(506.75, 440.25);(485.75, 430.5)
0.17;videos/cuts_test/50wtf49.mp4;walk;(450.25, 100.25);(457.0, 93.0);(450.0, 93.25);(481.75, 95.5);(460.75, 97.25);(495.75, 128.5);(471.5, 138.0);(523.5, 173.75);(481.0, 194.88);(495.0, 224.62);(469.75, 232.5);(481.25, 259.25);(460.25, 259.0);(489.0, 352.0);(469.5, 350.5);(506.5, 440.25);(485.5, 430.5)
0.21;videos/cuts_test/50wtf49.mp4;walk;(451.5, 100.75);(458.0, 93.38);(451.0, 93.88);(482.5, 95.62);(462.0, 98.0);(496.5, 129.0);(473.5, 138.62);(523.5, 175.25);(484.0, 195.12);(493.25, 225.38);(471.5, 231.25);(480.25, 259.75);(460.5, 259.5);(488.25, 352.75);(470.0, 351.0);(506.5, 440.75);(485.25, 430.75)
0.25;videos/cuts_test/50wtf49.mp4;walk;(452.25, 101.25);(458.75, 94.0);(452.0, 94.38);(483.0, 96.25);(463.25, 98.62);(497.0, 129.75);(474.0, 139.5);(523.5, 176.75);(483.25, 196.25);(492.0, 226.12);(470.75, 231.62);(478.75, 260.25);(459.0, 259.75);(487.75, 353.0);(469.5, 351.0);(506.25, 441.0);(485.0, 430.25)
0.29;videos/cuts_test/50wtf49.mp4;walk;(453.0, 101.88);(459.75, 94.5);(453.0, 94.75);(484.0, 96.88);(464.25, 99.0);(498.0, 130.5);(475.5, 140.0);(523.5, 178.5);(484.75, 196.88);(491.0, 227.0);(470.75, 232.0);(477.75, 260.5);(458.75, 260.0);(487.0, 353.25);(470.25, 351.25);(506.0, 441.5);(484.75, 431.0)
0.33;videos/cuts_test/50wtf49.mp4;walk;(454.0, 102.88);(460.25, 95.25);(453.25, 96.0);(484.0, 97.5);(465.0, 100.0);(499.25, 131.0);(477.0, 140.88);(524.0, 179.75);(486.5, 197.5);(489.5, 227.75);(471.5, 231.5);(477.25, 259.0);(459.5, 259.25);(485.5, 352.25);(470.5, 350.5);(506.0, 440.25);(484.5, 430.25)
0.38;videos/cuts_test/50wtf49.mp4;walk;(455.25, 103.88);(461.5, 96.25);(454.5, 97.0);(485.25, 97.88);(466.75, 101.0);(500.25, 132.12);(478.0, 141.75);(524.0, 182.0);(488.25, 198.25);(488.5, 228.5);(472.25, 231.0);(476.0, 259.75);(458.0, 260.0);(484.5, 352.5);(469.75, 350.75);(506.0, 439.5);(484.25, 430.0)
0.42;videos/cuts_test/50wtf49.mp4;walk;(456.25, 104.62);(462.5, 97.0);(455.5, 97.75);(486.25, 98.62);(467.75, 101.75);(501.0, 133.25);(479.5, 142.5);(524.0, 184.62);(490.5, 198.75);(487.5, 229.38);(473.0, 230.38);(475.25, 260.25);(457.75, 260.25);(483.75, 353.0);(470.25, 351.5);(505.5, 439.75);(484.25, 430.5)
0.46;videos/cuts_test/50wtf49.mp4;walk;(457.75, 105.75);(464.0, 98.12);(456.5, 98.88);(487.75, 99.5);(468.75, 102.38);(502.0, 134.5);(481.25, 142.75);(524.5, 186.75);(494.75, 198.88);(486.75, 230.12);(475.0, 229.5);(474.75, 260.0);(458.5, 260.0);(482.75, 353.0);(470.0, 351.0);(505.25, 439.25);(484.5, 430.0)
0.5;videos/cuts_test/50wtf49.mp4;walk;(458.5, 106.88);(464.75, 99.25);(457.5, 100.0);(488.25, 100.62);(470.75, 103.25);(502.5, 135.5);(483.0, 143.0);(525.0, 188.25);(500.0, 198.62);(485.75, 230.62);(477.0, 229.0);(473.5, 260.5);(457.75, 260.25);(482.0, 353.5);(469.0, 351.75);(505.5, 439.5);(484.0, 430.25)
0.54;videos/cuts_test/50wtf49.mp4;walk;(459.5, 107.75);(465.5, 100.25);(459.0, 100.62);(488.75, 101.75);(473.75, 103.75);(503.25, 136.5);(485.0, 143.0);(525.0, 190.0);(503.25, 198.62);(485.0, 230.88);(478.0, 228.5);(473.0, 260.75);(458.0, 260.25);(481.0, 353.0);(469.25, 351.25);(505.0, 439.5);(484.0, 430.5)
0.58;videos/cuts_test/50wtf49.mp4;walk;(460.5, 108.38);(466.5, 101.12);(460.0, 101.5);(489.25, 103.0);(474.5, 104.25);(503.5, 137.75);(485.75, 143.5);(525.5, 190.88);(503.5, 198.88);(484.5, 231.25);(477.5, 228.25);(473.5, 260.0);(460.5, 259.75);(481.0, 351.75);(471.0, 350.5);(504.25, 438.25);(484.25, 432.25)
0.63;videos/cuts_test/50wtf49.mp4;walk;(460.75, 109.12);(466.75, 101.62);(460.5, 102.12);(490.25, 103.25);(475.25, 104.5);(504.0, 138.5);(487.0, 144.0);(525.5, 191.88);(505.75, 199.12);(483.75, 231.25);(477.75, 227.75);(471.75, 260.5);(459.75, 260.0);(479.5, 352.25);(470.5, 351.0);(504.0, 438.25);(484.25, 432.5)
0.67;videos/cuts_test/50wtf49.mp4;walk;(461.5, 110.12);(467.75, 102.75);(461.0, 103.12);(490.75, 104.12);(475.5, 105.5);(504.5, 139.25);(487.5, 144.5);(525.5, 192.88);(506.75, 199.5);(483.0, 231.5);(477.75, 227.88);(470.75, 260.5);(458.25, 260.0);(478.25, 352.25);(469.5, 351.0);(504.0, 438.25);(484.25, 432.5)
0.71;videos/cuts_test/50wtf49.mp4;walk;(462.0, 110.62);(468.0, 103.12);(461.75, 103.75);(491.0, 104.88);(477.5, 106.0);(504.5, 139.88);(489.5, 144.62);(525.0, 193.88);(509.75, 199.75);(482.0, 231.62);(478.25, 227.5);(469.75, 260.25);(459.25, 259.75);(477.0, 351.5);(469.5, 350.5);(503.25, 437.5);(484.5, 432.0)
0.75;videos/cuts_test/50wtf49.mp4;walk;(462.5, 111.38);(468.0, 103.88);(462.25, 104.25);(491.0, 105.12);(478.75, 106.62);(504.75, 140.62);(490.25, 145.25);(525.0, 194.75);(510.5, 200.12);(481.5, 231.75);(478.0, 227.38);(468.75, 260.25);(458.75, 259.5);(476.25, 351.25);(469.25, 350.25);(503.0, 437.25);(484.25, 432.0)
0.79;videos/cuts_test/50wtf49.mp4;walk;(462.75, 111.5);(468.5, 104.0);(462.5, 104.38);(491.5, 105.38);(479.0, 106.62);(505.0, 140.75);(490.25, 145.38);(524.5, 194.75);(510.25, 200.0);(481.0, 231.62);(477.75, 227.25);(468.5, 260.25);(457.5, 259.5);(476.0, 351.5);(468.0, 350.5);(503.0, 437.5);(483.5, 432.0)
0.83;videos/cuts_test/50wtf49.mp4;walk;(463.25, 111.62);(468.75, 104.0);(462.75, 104.75);(491.5, 105.5);(479.0, 107.0);(505.0, 141.0);(490.25, 145.75);(524.0, 194.62);(510.0, 200.25);(481.0, 231.5);(477.5, 227.25);(468.25, 260.25);(457.5, 259.5);(475.75, 351.75);(467.75, 350.5);(503.0, 438.0);(483.25, 432.0)
0.88;videos/cuts_test/50wtf49.mp4;walk;(463.0, 111.62);(468.75, 104.0);(462.75, 104.75);(491.5, 105.62);(479.25, 107.0);(504.75, 141.0);(490.5, 145.75);(524.0, 194.5);(510.5, 200.0);(481.0, 231.5);(477.5, 227.12);(468.0, 260.25);(457.5, 259.5);(475.5, 351.5);(467.75, 350.5);(502.5, 437.5);(483.5, 431.75)
0.92;videos/cuts_test/50wtf49.mp4;walk;(463.25, 111.62);(469.0, 104.12);(462.75, 104.75);(491.5, 105.62);(479.0, 107.0);(504.75, 141.0);(490.25, 145.75);(524.0, 194.38);(510.0, 200.0);(480.75, 231.62);(477.25, 227.12);(468.0, 260.25);(457.25, 259.5);(475.75, 351.5);(468.0, 350.25);(502.5, 437.0);(483.5, 431.5)
0.96;videos/cuts_test/50wtf49.mp4;walk;(463.0, 111.25);(468.75, 103.75);(462.5, 104.25);(491.25, 105.38);(479.0, 106.62);(504.5, 140.62);(489.75, 145.38);(524.0, 194.25);(509.0, 199.88);(480.75, 231.5);(476.75, 227.0);(468.25, 260.0);(457.0, 259.5);(476.0, 351.25);(467.5, 350.0);(502.5, 437.25);(483.0, 431.25)
1.0;videos/cuts_test/50wtf49.mp4;walk;(462.5, 111.12);(468.0, 103.5);(462.0, 104.0);(490.5, 104.88);(478.25, 106.38);(504.0, 140.0);(489.5, 144.75);(524.0, 193.75);(509.5, 199.38);(480.75, 231.25);(477.0, 226.75);(468.25, 260.0);(457.0, 259.25);(476.25, 351.0);(467.5, 350.0);(502.5, 437.25);(482.75, 431.5)
1.04;videos/cuts_test/50wtf49.mp4;walk;(461.75, 110.62);(467.5, 103.0);(461.25, 103.75);(490.5, 103.62);(476.75, 105.62);(504.25, 139.0);(488.5, 144.12);(524.0, 193.0);(507.5, 199.0);(481.0, 231.0);(476.0, 226.25);(468.5, 259.25);(457.0, 258.75);(476.25, 350.25);(467.75, 349.25);(502.0, 437.0);(482.75, 431.0)
1.08;videos/cuts_test/50wtf49.mp4;walk;(461.0, 109.88);(466.75, 102.25);(460.25, 102.88);(489.5, 102.75);(476.0, 105.12);(503.75, 138.25);(487.75, 143.5);(524.0, 192.25);(507.0, 198.5);(481.5, 230.62);(475.5, 225.75);(469.0, 259.25);(457.25, 258.75);(476.5, 350.25);(468.0, 349.0);(502.0, 437.0);(482.75, 431.0)
1.13;videos/cuts_test/50wtf49.mp4;walk;(460.0, 109.25);(465.5, 101.5);(459.25, 102.25);(488.0, 102.0);(475.25, 104.5);(503.5, 137.75);(486.75, 143.0);(524.0, 191.5);(505.0, 198.25);(482.0, 230.5);(475.25, 225.75);(469.5, 259.0);(457.0, 258.5);(476.5, 350.0);(467.5, 349.0);(502.25, 436.5);(482.75, 430.75)
1.17;videos/cuts_test/50wtf49.mp4;walk;(459.0, 108.38);(464.5, 100.62);(458.0, 101.62);(486.75, 101.0);(473.0, 103.75);(502.5, 137.0);(485.75, 142.38);(524.5, 190.5);(505.0, 197.62);(482.75, 230.25);(475.75, 225.62);(471.0, 259.25);(458.25, 258.75);(478.0, 350.5);(468.0, 349.25);(502.5, 437.0);(482.5, 431.0)
1.21;videos/cuts_test/50wtf49.mp4;walk;(457.25, 107.62);(462.75, 99.75);(456.25, 100.62);(485.75, 100.0);(470.75, 103.0);(501.5, 136.0);(484.25, 141.75);(524.5, 189.25);(503.5, 197.38);(483.5, 230.25);(475.75, 226.0);(472.0, 259.0);(459.0, 258.75);(479.0, 350.5);(469.0, 349.5);(502.5, 437.0);(482.75, 431.0)
1.25;videos/cuts_test/50wtf49.mp4;walk;(455.75, 106.5);(461.0, 98.62);(454.5, 99.62);(484.0, 98.62);(468.5, 101.75);(500.75, 134.75);(482.25, 141.0);(524.5, 187.75);(501.25, 196.88);(484.75, 230.12);(475.75, 226.5);(473.25, 258.75);(459.5, 258.5);(480.25, 350.25);(469.0, 349.25);(502.5, 437.0);(482.75, 431.0)
1.29;videos/cuts_test/50wtf49.mp4;walk;(454.0, 105.0);(459.5, 97.12);(453.0, 98.0);(482.5, 97.88);(467.0, 100.75);(499.75, 133.25);(480.5, 139.75);(525.0, 186.62);(498.25, 196.25);(486.0, 229.88);(475.5, 227.0);(474.0, 259.0);(459.25, 258.5);(481.5, 350.5);(469.25, 349.5);(503.0, 436.5);(482.5, 430.5)
1.33;videos/cuts_test/50wtf49.mp4;walk;(451.75, 103.75);(457.5, 95.88);(451.0, 96.62);(480.5, 96.0);(465.0, 99.38);(498.25, 131.5);(479.0, 138.25);(525.0, 185.0);(494.25, 196.12);(488.75, 229.12);(474.75, 227.5);(475.5, 259.5);(460.75, 258.75);(483.5, 351.0);(471.0, 349.75);(503.75, 437.75);(483.25, 431.5)
1.38;videos/cuts_test/50wtf49.mp4;walk;(449.0, 102.62);(454.75, 94.88);(448.5, 95.5);(478.25, 95.25);(463.75, 97.88);(496.75, 130.25);(477.5, 136.75);(525.0, 183.25);(493.0, 195.0);(490.0, 228.88);(475.75, 228.62);(476.75, 259.25);(462.0, 258.5);(484.5, 350.75);(471.5, 349.25);(503.75, 438.0);(483.25, 431.0)
1.42;videos/cuts_test/50wtf49.mp4;walk;(446.5, 101.25);(452.0, 93.62);(446.25, 93.88);(476.0, 94.12);(460.75, 96.25);(494.5, 129.0);(475.0, 135.25);(525.5, 181.0);(491.5, 193.75);(492.0, 228.12);(477.25, 229.38);(478.25, 259.25);(463.0, 258.25);(485.75, 350.25);(472.0, 348.75);(504.0, 437.5);(483.0, 430.75)
1.46;videos/cuts_test/50wtf49.mp4;walk;(444.0, 100.75);(449.25, 93.0);(443.25, 93.38);(472.5, 92.75);(457.5, 95.5);(492.5, 128.0);(471.75, 134.75);(525.5, 178.62);(486.75, 193.25);(493.75, 226.75);(475.75, 229.62);(480.75, 259.25);(465.0, 258.5);(487.5, 350.5);(474.5, 349.0);(504.5, 438.0);(483.75, 430.75)
1.5;videos/cuts_test/50wtf49.mp4;walk;(440.0, 100.12);(445.0, 92.0);(438.5, 93.0);(468.5, 91.88);(452.75, 94.88);(490.0, 126.5);(467.75, 134.75);(525.0, 176.25);(483.25, 193.75);(495.25, 225.88);(474.75, 231.0);(482.5, 259.25);(465.25, 259.0);(488.75, 350.25);(473.25, 349.25);(504.75, 437.5);(484.0, 430.75)
1.54;videos/cuts_test/50wtf49.mp4;walk;(436.5, 99.62);(441.75, 91.62);(435.25, 92.5);(465.25, 91.38);(449.5, 94.25);(487.5, 125.5);(464.0, 134.5);(524.5, 173.62);(477.0, 194.5);(497.5, 224.5);(470.5, 232.75);(484.0, 258.75);(464.5, 258.75);(490.25, 350.5);(473.75, 349.5);(505.0, 437.25);(484.5, 430.75)
1.58;videos/cuts_test/50wtf49.mp4;walk;(433.0, 99.62);(437.75, 91.5);(431.75, 92.62);(461.5, 90.75);(447.25, 94.38);(485.25, 124.5);(460.5, 135.5);(524.0, 171.5);(471.25, 198.0);(499.0, 223.75);(463.75, 239.5);(487.0, 258.5);(466.5, 259.25);(492.25, 350.25);(474.5, 349.5);(505.5, 437.5);(485.25, 430.75)
1.63;videos/cuts_test/50wtf49.mp4;walk;(429.25, 99.88);(434.5, 91.25);(428.0, 92.5);(458.5, 91.0);(442.5, 94.0);(482.0, 124.5);(457.25, 137.0);(524.5, 169.75);(471.0, 199.75);(501.5, 224.62);(466.5, 242.75);(488.25, 258.5);(466.75, 260.25);(492.25, 350.5);(474.75, 349.75);(506.0, 438.5);(485.5, 431.25)
1.67;videos/cuts_test/50wtf49.mp4;walk;(425.25, 100.62);(430.5, 92.0);(423.75, 93.38);(454.5, 92.25);(439.0, 95.12);(478.5, 125.5);(455.5, 137.12);(523.5, 168.25);(475.5, 197.88);(504.5, 223.75);(473.25, 240.5);(490.5, 258.5);(469.5, 260.0);(494.25, 351.0);(476.0, 350.0);(506.75, 439.25);(486.25, 432.0)
1.71;videos/cuts_test/50wtf49.mp4;walk;(421.75, 101.88);(427.5, 93.25);(420.75, 94.38);(451.75, 94.25);(436.75, 96.25);(475.5, 127.25);(453.75, 138.0);(523.0, 167.5);(480.5, 196.38);(507.5, 224.0);(478.75, 242.0);(493.0, 259.25);(471.25, 260.75);(496.5, 351.25);(477.5, 350.25);(507.5, 439.5);(487.0, 432.5)
