time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
3.21;videos/cuts_test/50wtf33.mp4;fall;(394.75, 301.25);(393.25, 290.75);(383.25, 302.5);(395.0, 276.5);(368.25, 306.75);(414.0, 255.88);(368.5, 334.75);(440.5, 204.75);(345.0, 401.75);(478.0, 172.5);(325.25, 468.0);(458.0, 299.0);(423.25, 333.0);(504.5, 358.5);(460.5, 389.5);(529.5, 414.25);(476.5, 422.5)
3.25;videos/cuts_test/50wtf33.mp4;fall;(381.25, 316.0);(380.0, 304.75);(369.0, 317.0);(383.25, 288.0);(355.0, 321.75);(400.25, 266.5);(354.25, 344.75);(432.75, 208.25);(334.25, 403.75);(475.25, 171.25);(322.25, 472.25);(446.0, 310.5);(416.25, 346.0);(500.5, 360.25);(475.5, 385.0);(529.0, 415.5);(472.5, 422.5)
3.29;videos/cuts_test/50wtf33.mp4;fall;(376.75, 319.5);(373.5, 307.5);(363.25, 321.5);(372.25, 293.0);(345.25, 329.25);(390.75, 274.5);(340.75, 351.0);(424.75, 216.25);(320.25, 407.5);(468.0, 179.5);(319.5, 470.75);(439.5, 324.75);(411.5, 362.0);(501.25, 362.0);(484.5, 384.0);(528.0, 419.75);(468.5, 422.75)
3.34;videos/cuts_test/50wtf33.mp4;fall;(357.5, 326.0);(355.5, 314.5);(345.5, 327.5);(358.75, 296.5);(332.25, 330.5);(381.75, 282.75);(333.5, 356.0);(416.5, 234.0);(313.0, 411.75);(452.5, 201.75);(318.25, 468.5);(435.0, 337.25);(410.0, 374.25);(500.0, 361.0);(485.0, 384.5);(520.5, 422.0);(470.0, 424.5)
3.38;videos/cuts_test/50wtf33.mp4;fall;(347.5, 318.5);(345.75, 307.0);(335.0, 319.5);(349.75, 296.0);(322.75, 327.25);(375.5, 291.75);(326.25, 357.25);(409.5, 252.5);(299.75, 413.0);(433.5, 235.0);(314.0, 466.75);(429.0, 354.0);(406.25, 389.5);(493.5, 362.5);(482.25, 392.0);(515.0, 421.0);(495.5, 421.25)
3.42;videos/cuts_test/50wtf33.mp4;fall;(337.25, 317.25);(338.5, 305.25);(323.5, 315.0);(346.75, 302.5);(310.5, 328.5);(372.5, 309.25);(316.0, 366.25);(401.5, 264.5);(278.0, 422.75);(389.5, 290.0);(311.0, 466.0);(427.25, 373.0);(393.25, 407.0);(487.0, 368.75);(391.25, 428.75);(520.0, 422.75);(459.0, 432.0)
3.46;videos/cuts_test/50wtf33.mp4;fall;(328.5, 327.25);(329.75, 313.5);(313.5, 323.5);(336.75, 309.0);(296.5, 335.75);(360.25, 319.75);(305.0, 378.0);(389.5, 268.5);(257.25, 437.0);(372.5, 321.75);(307.5, 466.75);(422.5, 379.0);(389.5, 416.0);(486.0, 375.5);(419.5, 434.5);(516.0, 418.75);(457.5, 440.25)
3.5;videos/cuts_test/50wtf33.mp4;fall;(316.0, 343.25);(316.75, 332.5);(303.25, 341.0);(321.5, 324.75);(284.5, 353.5);(344.75, 330.0);(291.0, 394.75);(372.75, 282.75);(245.5, 462.25);(359.25, 334.5);(316.0, 468.5);(409.25, 388.25);(376.5, 432.0);(476.5, 384.25);(409.0, 438.75);(500.5, 416.75);(457.75, 440.0)
3.55;videos/cuts_test/50wtf33.mp4;fall;(302.5, 360.0);(300.25, 349.0);(290.0, 360.0);(302.75, 339.0);(275.25, 373.5);(327.75, 344.0);(279.75, 413.0);(346.0, 296.75);(243.0, 471.0);(347.0, 336.0);(310.0, 468.0);(399.5, 393.25);(376.0, 440.0);(471.25, 400.5);(456.0, 451.5);(502.0, 412.5);(462.5, 436.5)
3.59;videos/cuts_test/50wtf33.mp4;fall;(287.5, 373.0);(284.5, 362.25);(275.0, 373.75);(286.25, 353.5);(261.0, 391.0);(311.5, 356.75);(270.0, 425.0);(328.25, 299.5);(242.62, 474.5);(334.0, 330.25);(306.75, 468.75);(390.75, 397.5);(370.0, 442.0);(469.0, 405.75);(457.5, 446.5);(511.25, 417.5);(466.75, 439.5)
3.63;videos/cuts_test/50wtf33.mp4;fall;(273.5, 376.0);(268.75, 366.0);(261.0, 378.5);(267.75, 360.5);(248.5, 401.5);(297.0, 372.25);(263.25, 435.5);(318.0, 340.25);(250.0, 475.5);(317.75, 315.5);(303.75, 470.25);(379.0, 402.25);(367.25, 444.25);(457.0, 406.25);(456.0, 446.0);(516.0, 411.25);(484.25, 436.5)
3.67;videos/cuts_test/50wtf33.mp4;fall;(265.0, 374.0);(259.0, 362.75);(250.5, 377.5);(259.0, 357.5);(239.25, 405.25);(284.5, 373.5);(262.5, 439.25);(294.75, 324.0);(251.75, 479.75);(302.75, 307.0);(303.5, 473.0);(368.75, 405.0);(362.75, 443.25);(452.25, 409.0);(452.25, 433.25);(513.0, 412.5);(510.0, 426.75)
3.71;videos/cuts_test/50wtf33.mp4;fall;(250.25, 379.25);(244.38, 371.0);(236.5, 385.75);(246.75, 372.5);(231.5, 415.0);(272.5, 370.5);(256.75, 445.25);(271.75, 319.0);(255.12, 480.75);(276.5, 297.5);(305.25, 473.0);(363.25, 401.0);(356.75, 443.0);(443.75, 406.5);(442.5, 436.75);(508.25, 412.5);(496.5, 428.75)
3.75;videos/cuts_test/50wtf33.mp4;fall;(245.88, 387.75);(238.12, 380.75);(232.5, 398.5);(236.88, 380.5);(227.62, 426.0);(263.25, 371.75);(244.62, 448.0);(258.0, 304.0);(202.0, 482.25);(282.5, 275.25);(296.25, 475.0);(363.75, 400.75);(353.5, 445.0);(435.0, 412.25);(426.5, 442.5);(507.5, 422.75);(484.0, 437.5)
3.8;videos/cuts_test/50wtf33.mp4;fall;(246.0, 395.0);(236.38, 388.75);(232.75, 408.25);(232.75, 388.0);(227.25, 435.75);(254.75, 377.75);(239.0, 453.0);(245.75, 307.0);(186.75, 482.25);(276.0, 265.5);(293.75, 478.0);(359.0, 402.0);(353.75, 443.0);(427.5, 416.75);(430.0, 436.75);(503.5, 432.0);(500.0, 434.25)
3.84;videos/cuts_test/50wtf33.mp4;fallen;(249.0, 402.0);(240.12, 395.0);(234.38, 414.25);(238.12, 393.0);(226.5, 442.5);(250.0, 383.75);(244.88, 458.75);(238.75, 319.5);(208.75, 481.75);(264.5, 273.5);(297.0, 475.5);(350.75, 403.5);(352.0, 442.5);(419.0, 422.0);(422.0, 438.25);(497.75, 434.0);(498.0, 435.75)
3.88;videos/cuts_test/50wtf33.mp4;fallen;(253.75, 409.0);(244.12, 403.0);(241.5, 421.75);(240.0, 402.25);(233.75, 451.25);(249.25, 390.25);(257.5, 464.25);(235.5, 335.5);(267.5, 482.5);(250.75, 291.0);(306.0, 473.75);(342.5, 406.5);(348.5, 443.5);(414.25, 421.25);(418.0, 436.5);(491.0, 432.0);(493.0, 436.5)
3.92;videos/cuts_test/50wtf33.mp4;fallen;(258.25, 413.5);(248.0, 410.25);(247.38, 427.0);(242.12, 413.0);(240.0, 458.0);(249.75, 403.75);(261.0, 470.5);(228.25, 355.5);(269.25, 485.0);(243.75, 309.75);(313.5, 472.75);(342.0, 408.25);(349.0, 441.75);(410.75, 425.25);(412.5, 439.75);(487.0, 434.75);(489.0, 438.25)
3.96;videos/cuts_test/50wtf33.mp4;fallen;(261.5, 424.5);(250.12, 420.5);(251.75, 438.0);(242.0, 419.5);(244.0, 466.25);(248.5, 409.0);(265.5, 473.0);(225.0, 368.0);(279.0, 484.5);(239.0, 326.0);(314.25, 471.5);(340.25, 406.25);(349.0, 439.5);(408.25, 424.0);(412.75, 438.5);(482.25, 435.5);(486.75, 439.5)
4.0;videos/cuts_test/50wtf33.mp4;fallen;(259.25, 429.5);(248.25, 425.75);(251.25, 442.5);(241.0, 423.25);(244.75, 469.75);(248.5, 410.0);(265.75, 474.25);(221.75, 372.75);(276.25, 487.75);(233.25, 333.5);(313.5, 474.0);(340.0, 405.25);(348.0, 439.0);(408.5, 426.75);(412.25, 441.5);(484.5, 437.5);(487.75, 438.75)
4.05;videos/cuts_test/50wtf33.mp4;fallen;(258.5, 434.0);(246.75, 432.0);(252.12, 447.5);(237.62, 429.75);(247.25, 474.0);(242.25, 412.5);(267.75, 474.75);(217.0, 375.0);(281.5, 482.5);(227.75, 337.0);(317.5, 471.75);(337.5, 405.0);(349.0, 437.75);(407.0, 428.25);(411.0, 443.25);(486.0, 439.25);(488.5, 441.0)
4.09;videos/cuts_test/50wtf33.mp4;fallen;(254.75, 439.75);(242.0, 437.5);(248.38, 455.0);(233.0, 432.5);(246.0, 479.0);(238.25, 412.0);(271.5, 474.25);(214.5, 372.25);(302.25, 473.75);(225.5, 332.75);(323.5, 469.0);(337.25, 403.25);(351.25, 436.0);(405.75, 429.0);(410.75, 444.5);(485.0, 437.0);(487.25, 440.0)
4.13;videos/cuts_test/50wtf33.mp4;fallen;(252.75, 442.75);(240.62, 440.0);(246.12, 457.5);(233.25, 434.25);(242.88, 481.0);(237.75, 412.0);(266.0, 477.5);(213.5, 369.0);(287.0, 483.25);(226.0, 326.5);(320.25, 472.5);(338.0, 403.5);(349.5, 438.0);(407.25, 431.25);(409.75, 448.0);(484.0, 436.75);(485.5, 439.5)
4.17;videos/cuts_test/50wtf33.mp4;fallen;(257.0, 442.5);(244.88, 440.25);(249.38, 457.25);(234.5, 435.25);(241.75, 481.5);(234.75, 411.5);(263.0, 479.5);(213.0, 366.5);(285.25, 484.25);(228.0, 319.5);(319.5, 472.5);(335.0, 403.5);(346.5, 439.0);(406.25, 431.5);(408.25, 448.5);(484.0, 436.0);(485.5, 439.5)
4.21;videos/cuts_test/50wtf33.mp4;fallen;(256.0, 442.5);(243.88, 440.25);(249.0, 458.0);(234.38, 434.5);(243.0, 482.0);(235.25, 410.75);(264.0, 478.5);(214.0, 362.25);(282.75, 486.5);(232.0, 313.5);(314.75, 475.25);(334.75, 402.75);(347.0, 438.0);(405.25, 431.0);(407.75, 448.0);(483.75, 436.5);(485.0, 440.0)
4.25;videos/cuts_test/50wtf33.mp4;fallen;(255.62, 443.0);(243.5, 440.75);(248.38, 459.0);(234.75, 434.0);(243.5, 482.5);(234.0, 410.0);(265.5, 478.25);(216.75, 358.5);(289.0, 484.5);(240.25, 307.0);(317.75, 474.0);(333.0, 401.25);(346.5, 436.5);(403.0, 429.75);(406.25, 447.5);(483.0, 435.5);(485.5, 441.25)
4.3;videos/cuts_test/50wtf33.mp4;fallen;(258.5, 442.75);(246.0, 441.5);(251.25, 459.0);(234.88, 436.0);(244.75, 483.5);(232.75, 409.75);(264.0, 480.0);(221.25, 358.25);(287.0, 487.0);(252.0, 309.0);(317.75, 474.75);(331.5, 401.5);(345.5, 437.5);(403.5, 430.25);(407.25, 447.75);(484.25, 436.0);(486.75, 441.75)
4.34;videos/cuts_test/50wtf33.mp4;fallen;(262.5, 442.25);(250.38, 441.25);(254.5, 458.25);(237.38, 437.0);(246.25, 484.25);(232.75, 408.0);(262.5, 482.0);(227.75, 355.5);(285.75, 488.0);(267.0, 313.5);(318.75, 474.5);(332.25, 402.0);(346.25, 438.75);(406.0, 432.0);(410.5, 446.25);(487.0, 438.5);(488.75, 442.0)
4.38;videos/cuts_test/50wtf33.mp4;fallen;(263.0, 443.0);(251.62, 441.5);(254.75, 459.0);(240.75, 437.0);(246.0, 485.0);(235.5, 407.0);(261.5, 484.0);(238.25, 352.75);(285.0, 491.0);(282.75, 322.25);(317.25, 475.75);(332.5, 402.0);(344.5, 439.5);(409.5, 434.0);(412.25, 446.25);(486.75, 438.25);(489.0, 439.5)
4.42;videos/cuts_test/50wtf33.mp4;fallen;(262.5, 443.75);(250.38, 442.5);(254.5, 460.25);(238.0, 437.5);(247.5, 485.25);(236.75, 407.75);(263.25, 483.5);(248.75, 348.5);(288.0, 489.5);(298.75, 333.25);(320.0, 474.75);(333.5, 401.0);(344.0, 436.5);(406.25, 437.25);(405.75, 445.5);(485.25, 437.5);(483.25, 432.5)
4.46;videos/cuts_test/50wtf33.mp4;fallen;(259.5, 446.75);(247.25, 443.5);(250.62, 462.0);(235.0, 437.25);(245.75, 485.0);(242.25, 408.5);(265.5, 483.0);(264.25, 349.5);(287.5, 492.25);(317.5, 348.0);(316.0, 477.0);(335.25, 400.75);(342.25, 435.25);(404.0, 443.25);(404.0, 449.25);(486.5, 439.0);(482.0, 432.25)
4.5;videos/cuts_test/50wtf33.mp4;fallen;(258.25, 453.0);(245.38, 448.0);(250.5, 466.5);(233.62, 437.75);(246.75, 486.5);(249.0, 409.5);(271.5, 482.5);(284.5, 352.5);(288.0, 496.0);(331.5, 372.5);(312.75, 479.75);(339.25, 400.0);(347.25, 434.75);(399.25, 441.25);(402.0, 453.75);(483.75, 434.0);(486.0, 436.75)
4.55;videos/cuts_test/50wtf33.mp4;fallen;(260.75, 459.0);(246.5, 451.5);(251.88, 472.0);(232.25, 435.5);(252.75, 491.0);(250.0, 404.0);(277.75, 478.75);(298.5, 359.0);(279.75, 493.0);(340.25, 393.75);(311.5, 484.5);(340.25, 399.0);(354.75, 434.0);(396.0, 450.25);(405.0, 463.0);(488.5, 432.75);(488.0, 441.75)
4.59;videos/cuts_test/50wtf33.mp4;fallen;(259.25, 460.5);(244.75, 453.5);(251.88, 473.5);(232.75, 434.25);(252.25, 490.25);(259.5, 404.75);(276.75, 475.5);(314.5, 366.5);(277.0, 488.0);(346.75, 414.25);(310.5, 482.75);(348.75, 394.0);(359.25, 428.25);(399.0, 447.25);(406.0, 459.5);(487.0, 433.0);(488.0, 441.25)
4.63;videos/cuts_test/50wtf33.mp4;fallen;(259.5, 463.0);(245.25, 454.0);(251.12, 475.0);(234.5, 430.5);(252.5, 492.5);(262.0, 405.25);(280.75, 474.0);(326.25, 376.0);(306.25, 477.0);(346.5, 437.0);(321.25, 476.25);(354.25, 393.75);(364.5, 427.25);(395.5, 454.5);(405.0, 466.0);(486.5, 439.0);(486.5, 441.75)
4.67;videos/cuts_test/50wtf33.mp4;fallen;(259.0, 464.75);(246.25, 455.25);(250.12, 476.0);(236.38, 430.75);(250.75, 492.5);(264.75, 406.5);(277.25, 475.75);(335.25, 390.75);(311.5, 480.25);(346.75, 454.75);(338.75, 477.0);(355.0, 397.75);(362.0, 431.5);(391.0, 454.75);(401.0, 466.0);(485.0, 440.25);(484.0, 444.0)
4.71;videos/cuts_test/50wtf33.mp4;fallen;(259.5, 468.25);(247.25, 458.0);(250.25, 478.5);(238.75, 433.25);(249.5, 492.0);(263.5, 410.5);(273.25, 473.75);(339.5, 402.25);(313.75, 480.0);(345.0, 466.25);(340.5, 482.0);(357.0, 395.25);(363.75, 427.0);(393.0, 455.0);(400.25, 464.0);(485.0, 442.5);(483.0, 445.0)
4.75;videos/cuts_test/50wtf33.mp4;fallen;(261.75, 470.5);(249.0, 461.5);(253.12, 480.75);(238.75, 436.75);(252.25, 490.0);(265.0, 411.75);(272.75, 470.25);(340.5, 406.5);(315.0, 478.0);(345.75, 467.75);(341.5, 483.0);(356.25, 392.0);(361.0, 422.0);(394.0, 455.25);(399.0, 464.25);(484.0, 443.25);(481.0, 445.0)
4.8;videos/cuts_test/50wtf33.mp4;fallen;(265.0, 473.5);(252.25, 464.5);(256.5, 484.0);(242.38, 440.0);(251.5, 492.0);(264.5, 413.0);(271.25, 474.75);(341.5, 403.5);(314.0, 483.0);(346.0, 467.0);(343.5, 483.75);(357.0, 392.25);(360.5, 423.5);(393.25, 454.5);(397.75, 463.25);(484.0, 443.5);(481.25, 445.0)
4.84;videos/cuts_test/50wtf33.mp4;fallen;(267.5, 476.5);(254.75, 467.5);(259.25, 487.0);(246.25, 441.0);(253.62, 488.5);(266.5, 412.25);(272.5, 470.0);(342.25, 404.5);(317.0, 479.0);(346.5, 467.5);(345.25, 483.0);(356.25, 391.0);(359.5, 420.75);(393.5, 454.5);(396.75, 462.25);(484.0, 444.0);(480.5, 444.0)
4.88;videos/cuts_test/50wtf33.mp4;fallen;(269.5, 475.0);(257.0, 466.5);(261.75, 485.0);(246.62, 441.25);(254.88, 488.0);(266.75, 413.0);(270.0, 470.0);(344.0, 408.5);(316.0, 480.25);(346.5, 469.5);(345.5, 484.25);(354.75, 390.5);(356.25, 420.5);(393.5, 453.25);(395.5, 461.25);(483.75, 444.25);(479.0, 444.5)
4.92;videos/cuts_test/50wtf33.mp4;fallen;(270.25, 473.0);(257.75, 464.25);(262.5, 482.5);(246.88, 440.75);(254.12, 488.5);(266.0, 413.25);(266.75, 472.0);(345.75, 409.0);(313.75, 482.75);(346.75, 471.25);(343.25, 486.75);(355.0, 392.5);(355.25, 423.0);(394.75, 452.25);(396.0, 460.0);(484.0, 444.75);(479.0, 445.0)
4.96;videos/cuts_test/50wtf33.mp4;fallen;(270.5, 471.25);(258.25, 462.0);(262.0, 480.75);(247.88, 438.75);(253.25, 488.75);(267.0, 413.25);(266.5, 471.0);(346.25, 409.25);(312.25, 481.25);(347.0, 471.75);(342.0, 488.0);(355.75, 392.0);(355.75, 422.25);(395.0, 452.0);(396.0, 460.0);(484.75, 445.25);(479.0, 445.25)
5.0;videos/cuts_test/50wtf33.mp4;fallen;(270.75, 469.25);(258.75, 460.0);(262.25, 478.75);(248.62, 437.75);(254.75, 489.0);(268.0, 414.0);(269.0, 471.0);(346.5, 410.5);(312.5, 480.5);(347.5, 472.0);(339.0, 488.5);(356.0, 392.25);(356.75, 422.0);(395.0, 451.75);(396.5, 459.5);(484.75, 445.25);(479.25, 444.75)
5.05;videos/cuts_test/50wtf33.mp4;fallen;(273.0, 467.75);(261.0, 458.25);(264.0, 477.75);(251.0, 435.75);(254.75, 488.75);(270.75, 413.75);(269.25, 469.75);(349.25, 412.0);(302.0, 481.5);(348.0, 473.5);(329.25, 491.0);(357.0, 393.0);(356.75, 422.25);(396.25, 450.5);(396.0, 457.75);(485.5, 446.0);(479.0, 444.0)
5.09;videos/cuts_test/50wtf33.mp4;fallen;(275.0, 467.25);(263.75, 456.5);(264.5, 474.5);(250.75, 433.5);(259.25, 484.75);(277.5, 414.0);(269.75, 468.0);(354.0, 412.0);(299.0, 480.5);(347.5, 475.0);(319.5, 492.25);(359.75, 396.5);(358.5, 424.0);(400.5, 447.5);(397.5, 451.25);(489.5, 445.5);(478.25, 440.25)
5.13;videos/cuts_test/50wtf33.mp4;fallen;(279.5, 464.5);(269.0, 453.25);(268.75, 471.0);(258.5, 429.75);(259.5, 482.25);(282.0, 412.25);(267.5, 466.5);(356.75, 413.5);(279.0, 482.0);(348.5, 475.0);(307.0, 484.0);(359.75, 401.0);(355.0, 429.75);(402.0, 446.75);(398.0, 451.0);(490.25, 444.5);(479.5, 439.0)
5.17;videos/cuts_test/50wtf33.mp4;fallen;(281.75, 459.25);(271.25, 448.0);(271.0, 465.5);(259.25, 425.25);(261.0, 475.0);(283.25, 409.5);(267.0, 460.25);(358.0, 412.75);(269.0, 480.0);(349.0, 474.25);(302.5, 480.25);(360.25, 405.0);(355.5, 433.0);(401.75, 446.25);(398.0, 451.5);(490.5, 444.5);(481.0, 438.75)
0.0;videos/cuts_test/50wtf43.mp4;walk;(488.25, 107.75);(493.75, 101.56);(481.0, 99.5);(496.0, 108.19);(460.75, 102.0);(506.5, 155.75);(434.75, 155.12);(517.0, 213.75);(423.75, 214.5);(514.0, 264.0);(427.25, 268.0);(494.5, 268.0);(448.5, 268.0);(496.5, 352.75);(446.25, 352.25);(496.0, 430.5);(447.25, 430.75)
0.04;videos/cuts_test/50wtf43.mp4;walk;(488.0, 107.69);(493.25, 101.44);(480.5, 99.38);(495.5, 108.06);(460.0, 101.88);(506.0, 155.75);(434.25, 155.25);(517.0, 213.5);(423.5, 214.62);(514.0, 263.75);(427.0, 268.0);(494.25, 268.25);(448.25, 268.25);(496.0, 353.0);(446.25, 352.25);(496.0, 430.5);(447.5, 430.5)
0.08;videos/cuts_test/50wtf43.mp4;walk;(487.25, 107.88);(492.75, 101.62);(480.0, 99.5);(495.0, 108.19);(459.75, 101.88);(505.5, 155.75);(434.0, 155.0);(516.5, 213.38);(423.0, 214.5);(513.5, 263.5);(426.75, 268.0);(493.75, 268.0);(448.0, 268.0);(496.0, 353.0);(446.0, 352.5);(496.0, 430.5);(447.25, 430.5)
0.13;videos/cuts_test/50wtf43.mp4;walk;(487.0, 107.88);(492.25, 101.5);(479.5, 99.62);(494.5, 107.88);(459.0, 102.0);(505.0, 155.62);(433.5, 155.0);(516.0, 213.38);(422.75, 214.25);(513.0, 263.5);(426.25, 268.0);(493.5, 268.0);(447.75, 268.0);(495.75, 353.0);(446.0, 352.25);(495.75, 430.5);(447.25, 430.25)
0.17;videos/cuts_test/50wtf43.mp4;walk;(486.5, 108.0);(491.5, 101.62);(479.0, 99.88);(494.0, 107.81);(458.5, 102.5);(504.5, 155.75);(433.25, 155.12);(515.5, 213.38);(422.25, 214.62);(513.0, 263.5);(426.0, 268.0);(493.0, 268.0);(447.5, 268.25);(495.5, 353.0);(446.0, 352.5);(495.75, 430.75);(447.25, 430.5)
0.21;videos/cuts_test/50wtf43.mp4;walk;(486.0, 108.44);(490.75, 102.0);(478.5, 100.31);(493.0, 108.06);(458.0, 103.06);(504.0, 155.62);(432.75, 155.38);(515.0, 213.25);(421.5, 215.12);(512.5, 263.25);(425.75, 268.25);(492.75, 268.0);(447.0, 268.25);(495.5, 353.0);(445.75, 352.5);(495.5, 430.75);(447.25, 430.75)
0.25;videos/cuts_test/50wtf43.mp4;walk;(485.0, 108.75);(490.25, 102.5);(477.5, 100.69);(492.75, 108.94);(457.5, 103.5);(503.5, 155.88);(432.25, 155.5);(514.5, 213.5);(421.0, 215.25);(512.0, 263.25);(425.5, 268.25);(492.25, 268.0);(446.5, 268.0);(495.25, 353.0);(445.5, 352.5);(495.5, 430.75);(447.25, 430.5)
0.29;videos/cuts_test/50wtf43.mp4;walk;(484.5, 108.75);(489.5, 102.56);(477.0, 100.81);(492.25, 109.12);(457.0, 103.88);(503.0, 156.0);(431.75, 155.62);(514.0, 213.5);(420.75, 215.12);(511.75, 263.25);(425.0, 268.25);(492.0, 267.75);(446.0, 268.0);(495.0, 352.5);(445.5, 352.25);(495.5, 430.75);(447.25, 430.5)
0.33;videos/cuts_test/50wtf43.mp4;walk;(483.75, 108.88);(488.75, 102.56);(476.0, 100.81);(491.5, 109.06);(456.25, 103.81);(502.5, 156.0);(431.0, 156.0);(513.5, 213.75);(420.25, 215.62);(511.5, 263.25);(425.0, 268.5);(491.5, 267.75);(445.75, 268.0);(494.75, 352.75);(445.25, 352.5);(495.5, 431.0);(447.25, 430.5)
0.38;videos/cuts_test/50wtf43.mp4;walk;(483.0, 109.31);(488.0, 102.88);(475.5, 101.25);(490.5, 108.94);(455.5, 104.19);(501.5, 156.0);(430.25, 156.25);(513.0, 213.5);(419.5, 216.5);(511.0, 263.0);(424.75, 269.0);(491.0, 267.75);(445.25, 268.0);(494.75, 352.5);(445.0, 352.5);(495.25, 431.0);(447.0, 430.5)
0.42;videos/cuts_test/50wtf43.mp4;walk;(482.25, 109.62);(487.0, 103.12);(474.75, 101.62);(489.5, 108.94);(454.75, 104.5);(500.75, 156.0);(429.5, 156.5);(512.0, 213.75);(419.0, 217.0);(510.75, 263.0);(424.5, 269.25);(490.5, 267.5);(444.75, 268.0);(494.0, 352.75);(445.0, 352.75);(495.0, 431.25);(447.0, 430.75)
0.46;videos/cuts_test/50wtf43.mp4;walk;(481.25, 109.94);(486.0, 103.44);(473.75, 101.94);(488.75, 109.31);(453.75, 105.0);(500.0, 156.25);(428.75, 157.0);(511.75, 214.0);(418.25, 217.25);(510.0, 263.25);(424.0, 269.75);(490.0, 267.75);(444.5, 268.5);(493.75, 352.75);(444.5, 353.0);(494.75, 431.0);(446.75, 430.75)
0.5;videos/cuts_test/50wtf43.mp4;walk;(480.5, 110.38);(485.25, 103.75);(473.0, 102.31);(487.5, 109.56);(452.5, 105.56);(499.25, 156.5);(428.25, 157.25);(511.0, 214.25);(417.5, 217.75);(509.5, 263.5);(423.75, 270.0);(489.5, 267.5);(444.0, 268.5);(493.5, 352.5);(444.5, 353.0);(494.5, 431.0);(446.75, 431.0)
0.54;videos/cuts_test/50wtf43.mp4;walk;(479.25, 111.12);(484.25, 104.69);(472.0, 103.06);(486.75, 110.5);(451.5, 106.0);(498.25, 156.62);(427.25, 157.75);(510.5, 214.12);(417.0, 218.0);(509.0, 263.5);(423.5, 270.5);(489.0, 267.75);(443.75, 268.75);(493.25, 352.5);(444.25, 353.25);(494.25, 430.75);(446.5, 430.75)
0.58;videos/cuts_test/50wtf43.mp4;walk;(478.5, 111.69);(483.0, 104.94);(470.75, 103.75);(485.5, 110.12);(450.25, 106.81);(497.5, 156.75);(426.25, 158.38);(509.5, 214.0);(416.5, 218.75);(508.5, 263.5);(423.25, 271.0);(488.5, 268.0);(443.25, 269.25);(493.0, 352.5);(444.25, 353.5);(494.0, 430.5);(446.5, 431.0)
0.63;videos/cuts_test/50wtf43.mp4;walk;(477.75, 112.38);(482.25, 105.5);(470.0, 104.44);(484.5, 110.5);(449.25, 107.0);(496.75, 157.0);(425.5, 158.75);(508.75, 214.12);(416.0, 219.0);(508.0, 263.75);(423.0, 271.75);(488.0, 268.25);(442.75, 269.5);(492.5, 352.5);(444.0, 353.5);(493.75, 431.0);(446.5, 431.5)
0.67;videos/cuts_test/50wtf43.mp4;walk;(476.75, 112.44);(481.5, 105.62);(469.0, 104.5);(484.0, 110.81);(448.0, 107.38);(496.0, 157.25);(424.75, 159.12);(508.25, 214.25);(415.5, 219.62);(507.5, 264.25);(422.5, 272.0);(487.75, 268.75);(442.25, 270.0);(492.25, 353.0);(443.75, 354.0);(493.5, 431.0);(446.5, 431.5)
0.71;videos/cuts_test/50wtf43.mp4;walk;(476.0, 113.06);(480.5, 106.12);(468.0, 105.12);(483.25, 111.12);(447.0, 107.88);(495.5, 157.5);(423.75, 159.75);(507.5, 214.25);(415.0, 220.5);(507.0, 264.0);(422.25, 273.0);(487.25, 269.0);(441.75, 270.5);(492.0, 352.75);(443.5, 354.5);(493.5, 431.0);(446.5, 432.0)
0.75;videos/cuts_test/50wtf43.mp4;walk;(474.5, 113.75);(479.25, 106.81);(466.5, 105.88);(482.0, 111.56);(446.0, 108.38);(494.5, 157.5);(423.25, 160.0);(507.0, 214.25);(414.5, 220.75);(506.5, 263.5);(421.75, 273.5);(486.5, 268.75);(441.25, 270.25);(491.75, 352.5);(443.25, 354.5);(493.0, 431.0);(446.5, 432.25)
0.79;videos/cuts_test/50wtf43.mp4;walk;(473.25, 114.19);(478.0, 107.06);(465.5, 106.5);(480.5, 111.44);(444.75, 108.88);(493.75, 157.62);(422.5, 160.5);(506.0, 214.5);(414.25, 221.12);(506.0, 263.75);(421.5, 274.0);(486.0, 269.0);(441.0, 270.5);(491.5, 352.5);(443.0, 354.25);(493.0, 430.5);(446.5, 432.25)
0.83;videos/cuts_test/50wtf43.mp4;walk;(472.5, 115.0);(477.0, 107.75);(464.5, 107.5);(480.0, 111.75);(443.75, 110.12);(493.0, 158.0);(421.75, 161.0);(505.25, 214.25);(413.75, 222.25);(505.5, 263.75);(421.25, 275.0);(485.75, 269.0);(440.25, 270.75);(491.5, 352.75);(442.75, 354.5);(493.0, 431.25);(446.75, 432.75)
0.88;videos/cuts_test/50wtf43.mp4;walk;(471.0, 115.5);(475.75, 108.38);(463.25, 108.12);(478.75, 112.25);(442.5, 110.5);(492.25, 158.25);(421.0, 161.75);(504.5, 214.25);(413.25, 223.12);(505.0, 264.0);(421.25, 275.75);(485.25, 269.25);(439.75, 271.0);(491.25, 353.0);(442.25, 355.0);(493.0, 431.5);(446.5, 433.0)
