time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
0.57;videos/cuts_train/fall18.mp4;sitting;(404.75, 520.5);(408.5, 504.5);(398.5, 509.25);(447.5, 487.5);(430.0, 488.0);(534.5, 539.0);(487.75, 532.0);(566.5, 671.5);(503.5, 626.5);(491.5, 734.0);(444.75, 693.5);(635.5, 689.5);(598.0, 684.0);(498.0, 764.5);(489.25, 759.5);(562.5, 899.0);(570.0, 895.0)
0.6;videos/cuts_train/fall18.mp4;sitting;(393.0, 528.5);(396.75, 513.0);(387.0, 517.0);(437.25, 496.5);(420.25, 495.5);(520.5, 543.5);(480.25, 533.5);(553.0, 678.0);(499.75, 624.5);(472.0, 750.0);(440.5, 689.5);(631.5, 690.5);(597.0, 684.0);(490.0, 761.5);(481.5, 754.5);(564.5, 900.0);(565.5, 893.0)
0.63;videos/cuts_train/fall18.mp4;sitting;(380.5, 538.0);(383.5, 523.0);(374.25, 528.5);(422.5, 501.0);(400.25, 509.0);(513.5, 551.0);(468.25, 538.5);(538.5, 690.5);(489.0, 628.0);(449.75, 772.5);(431.25, 691.0);(627.0, 690.5);(585.5, 679.0);(491.5, 753.5);(462.5, 744.0);(565.0, 901.5);(574.0, 884.0)
0.67;videos/cuts_train/fall18.mp4;sitting;(367.5, 547.0);(370.5, 532.5);(361.5, 537.0);(412.75, 510.0);(392.5, 515.5);(503.75, 559.0);(457.25, 545.0);(522.5, 703.5);(477.75, 631.0);(435.75, 784.0);(424.25, 697.5);(624.0, 693.0);(582.0, 681.5);(484.0, 751.0);(459.0, 746.0);(567.5, 897.0);(571.0, 882.0)
0.7;videos/cuts_train/fall18.mp4;sitting;(356.75, 557.5);(358.25, 543.0);(349.5, 548.0);(396.0, 518.5);(377.5, 525.0);(487.5, 562.0);(449.0, 550.0);(505.0, 713.0);(468.75, 635.5);(419.5, 807.0);(417.0, 702.0);(625.0, 689.5);(588.5, 680.0);(477.0, 747.0);(455.5, 741.0);(567.0, 901.0);(570.0, 884.5)
0.73;videos/cuts_train/fall18.mp4;sitting;(343.0, 567.0);(345.0, 552.0);(335.5, 558.0);(384.0, 528.0);(364.0, 533.0);(472.0, 570.0);(439.75, 555.0);(492.0, 722.0);(462.5, 649.5);(406.0, 819.0);(407.5, 713.5);(617.5, 684.5);(585.0, 673.5);(470.75, 756.0);(452.0, 742.5);(574.0, 902.0);(552.0, 884.0)
0.77;videos/cuts_train/fall18.mp4;sitting;(331.0, 577.5);(329.0, 562.5);(325.0, 568.0);(358.75, 544.0);(355.0, 541.5);(461.0, 586.5);(423.0, 566.0);(481.5, 729.0);(449.75, 652.5);(398.25, 830.0);(397.0, 720.0);(607.0, 669.0);(568.0, 663.0);(466.5, 754.5);(447.25, 742.5);(573.0, 901.0);(541.5, 883.0)
0.8;videos/cuts_train/fall18.mp4;fall;(325.5, 589.0);(325.0, 574.5);(316.5, 581.5);(354.75, 549.0);(338.5, 549.5);(440.0, 588.0);(413.5, 566.0);(457.75, 733.5);(426.25, 656.0);(383.0, 843.0);(371.0, 735.0);(597.0, 676.5);(568.0, 662.0);(450.5, 766.5);(446.75, 737.5);(575.0, 898.0);(540.5, 884.0)
0.83;videos/cuts_train/fall18.mp4;fall;(314.75, 602.0);(310.5, 590.0);(307.0, 594.5);(331.0, 568.0);(335.5, 554.0);(424.0, 599.5);(406.0, 571.0);(430.5, 760.5);(412.0, 665.5);(361.25, 856.0);(356.25, 743.0);(593.5, 678.0);(567.5, 659.5);(449.5, 773.0);(443.5, 748.0);(577.0, 899.0);(533.0, 884.0)
0.87;videos/cuts_train/fall18.mp4;fall;(298.75, 614.0);(295.5, 600.5);(290.25, 606.0);(325.25, 572.0);(319.25, 567.0);(414.0, 604.0);(392.0, 577.0);(422.5, 762.0);(390.5, 669.5);(346.25, 865.5);(341.75, 750.0);(587.5, 674.0);(559.0, 659.0);(446.0, 778.5);(435.0, 756.0);(578.5, 899.0);(530.5, 887.5)
0.9;videos/cuts_train/fall18.mp4;fall;(284.5, 624.0);(281.75, 610.0);(275.75, 616.0);(311.5, 583.5);(303.0, 578.5);(402.25, 617.5);(377.75, 584.0);(405.0, 772.0);(374.25, 676.0);(326.75, 878.0);(327.75, 763.0);(583.0, 670.0);(550.5, 654.0);(442.5, 780.0);(423.25, 755.0);(579.5, 900.0);(528.0, 887.0)
0.93;videos/cuts_train/fall18.mp4;fall;(266.75, 633.0);(265.5, 619.0);(258.5, 624.5);(296.5, 594.0);(286.25, 587.0);(386.5, 621.0);(361.5, 592.0);(391.5, 772.5);(357.0, 681.5);(312.5, 889.0);(312.25, 766.5);(575.0, 672.0);(544.5, 660.0);(429.75, 775.0);(405.25, 756.0);(575.0, 898.5);(526.0, 886.5)
0.97;videos/cuts_train/fall18.mp4;fall;(256.75, 643.0);(255.75, 628.5);(247.75, 634.5);(286.5, 600.5);(265.25, 600.0);(371.0, 631.5);(339.5, 613.5);(370.0, 780.0);(323.75, 727.0);(295.0, 902.5);(283.75, 782.0);(564.0, 674.0);(527.0, 665.0);(420.5, 783.0);(393.25, 752.0);(570.0, 891.5);(517.0, 886.0)
1.0;videos/cuts_train/fall18.mp4;fall;(244.25, 656.0);(240.75, 640.0);(234.88, 645.5);(272.0, 616.0);(255.38, 612.0);(352.5, 643.0);(322.0, 615.0);(352.25, 788.0);(307.5, 721.0);(283.0, 905.0);(261.5, 792.5);(549.0, 661.0);(519.0, 652.0);(416.5, 796.0);(400.5, 768.0);(559.0, 895.0);(526.5, 882.5)
1.03;videos/cuts_train/fall18.mp4;fall;(228.0, 672.0);(222.88, 655.0);(216.38, 662.0);(252.88, 626.0);(239.0, 622.0);(334.5, 664.5);(311.0, 620.0);(326.25, 812.0);(287.75, 749.5);(261.5, 920.5);(232.25, 810.0);(533.5, 665.0);(520.0, 646.0);(406.5, 809.5);(422.5, 778.5);(549.0, 894.0);(540.0, 888.5)
1.07;videos/cuts_train/fall18.mp4;fall;(209.0, 683.0);(204.75, 667.0);(198.25, 672.5);(235.0, 639.5);(222.62, 634.5);(320.0, 676.5);(298.5, 625.0);(304.25, 832.0);(270.0, 737.5);(239.88, 936.0);(210.25, 821.0);(516.5, 674.5);(515.0, 649.0);(392.5, 819.0);(428.0, 787.5);(541.0, 889.0);(545.5, 875.0)
1.1;videos/cuts_train/fall18.mp4;fall;(193.25, 695.0);(188.5, 683.5);(183.38, 687.5);(209.25, 656.5);(207.12, 623.5);(289.75, 704.5);(279.5, 623.0);(274.75, 863.0);(237.0, 748.5);(211.25, 940.5);(169.25, 843.0);(510.5, 692.0);(496.0, 644.0);(378.5, 825.0);(403.25, 776.0);(538.0, 878.5);(537.0, 864.5)
1.13;videos/cuts_train/fall18.mp4;fall;(196.62, 714.0);(191.38, 702.0);(186.25, 708.0);(200.62, 674.0);(189.0, 644.5);(266.0, 714.0);(256.75, 647.0);(246.25, 870.5);(210.0, 771.5);(182.0, 935.0);(134.62, 867.0);(478.75, 683.0);(471.5, 645.0);(369.5, 836.5);(406.25, 799.0);(534.0, 876.0);(530.5, 864.5)
1.17;videos/cuts_train/fall18.mp4;fall;(187.25, 739.5);(179.75, 726.0);(174.0, 735.0);(186.25, 692.5);(168.25, 671.0);(254.25, 725.0);(234.0, 659.0);(234.0, 865.5);(188.0, 785.5);(169.75, 946.0);(117.5, 892.0);(457.5, 686.5);(435.0, 656.5);(358.25, 846.0);(367.0, 812.0);(533.0, 871.0);(515.0, 858.5)
1.2;videos/cuts_train/fall18.mp4;fall;(166.0, 772.0);(159.88, 756.5);(152.5, 765.0);(162.25, 721.0);(141.75, 699.0);(231.75, 759.5);(211.0, 679.5);(241.25, 909.0);(249.12, 852.5);(186.25, 968.0);(205.25, 922.0);(442.0, 692.0);(414.0, 658.0);(343.25, 851.0);(350.0, 819.0);(518.0, 865.5);(493.25, 851.5)
1.23;videos/cuts_train/fall18.mp4;fall;(102.0, 791.5);(95.88, 781.0);(96.25, 785.0);(111.75, 759.5);(118.0, 724.5);(210.38, 782.0);(183.12, 716.5);(245.88, 925.0);(168.0, 866.0);(162.75, 975.0);(112.62, 946.5);(410.75, 704.0);(380.5, 674.0);(334.5, 856.0);(334.5, 830.5);(496.75, 861.0);(472.0, 853.0)
1.27;videos/cuts_train/fall18.mp4;fall;(96.12, 807.5);(94.38, 795.0);(83.75, 808.0);(114.62, 773.0);(82.25, 800.0);(174.75, 755.5);(157.62, 819.0);(213.5, 715.5);(186.5, 877.5);(127.25, 738.0);(223.5, 921.0);(340.0, 722.5);(337.25, 767.5);(293.75, 824.5);(301.25, 871.0);(479.0, 854.0);(475.0, 870.0)
1.3;videos/cuts_train/fall18.mp4;fall;(78.5, 845.0);(68.25, 835.5);(72.25, 841.0);(70.5, 809.0);(78.38, 792.5);(153.75, 821.5);(128.75, 787.0);(241.38, 905.0);(143.75, 888.0);(221.25, 909.0);(122.62, 942.0);(329.0, 754.5);(310.25, 744.0);(337.25, 871.5);(287.0, 869.5);(483.5, 879.5);(448.25, 868.0)
1.37;videos/cuts_train/fall18.mp4;fall;(258.0, 832.5);(264.5, 826.0);(258.75, 826.0);(281.0, 805.5);(247.75, 815.0);(238.88, 768.0);(212.12, 775.0);(81.56, 822.5);(84.62, 811.0);(182.0, 923.5);(192.25, 935.5);(277.25, 837.0);(249.38, 860.0);(98.94, 835.0);(131.38, 870.5);(234.0, 886.5);(206.5, 908.0)
1.4;videos/cuts_train/fall18.mp4;fallen;(254.25, 897.0);(265.0, 892.5);(247.5, 890.5);(270.75, 879.0);(196.25, 877.0);(285.75, 809.0);(140.75, 801.5);(325.75, 907.0);(72.31, 840.0);(254.75, 923.0);(182.5, 928.5);(237.62, 936.0);(127.38, 935.0);(273.5, 919.0);(169.62, 909.0);(205.5, 929.5);(170.5, 927.0)
1.63;videos/cuts_train/fall18.mp4;fallen;(84.75, 882.0);(82.38, 880.0);(81.62, 880.5);(84.25, 878.0);(49.25, 847.0);(78.75, 898.5);(79.75, 894.5);(47.12, 882.0);(32.75, 901.0);(93.0, 857.5);(100.31, 860.0);(268.5, 905.5);(257.75, 914.0);(302.0, 848.5);(291.25, 847.0);(419.25, 894.0);(425.0, 912.0)
1.67;videos/cuts_train/fall18.mp4;fallen;(73.62, 834.0);(70.62, 830.5);(71.75, 831.5);(68.62, 832.5);(26.88, 839.5);(50.88, 887.5);(52.12, 895.0);(70.88, 861.0);(42.88, 883.0);(82.25, 861.0);(87.75, 858.0);(213.25, 903.0);(204.62, 915.0);(297.0, 861.5);(296.75, 861.5);(419.5, 888.0);(426.75, 900.0)
1.7;videos/cuts_train/fall18.mp4;fallen;(41.12, 823.5);(36.38, 818.0);(37.38, 821.0);(27.12, 820.5);(18.62, 832.0);(26.5, 885.5);(30.12, 912.5);(78.5, 865.5);(105.25, 899.5);(85.5, 859.5);(98.0, 866.0);(213.5, 903.0);(222.88, 928.0);(290.0, 853.5);(294.75, 866.0);(427.25, 896.0);(430.5, 904.5)
1.73;videos/cuts_train/fall18.mp4;fallen;(31.75, 819.5);(27.12, 814.0);(28.12, 816.0);(16.5, 822.0);(14.25, 825.5);(42.5, 880.5);(39.75, 908.0);(140.25, 846.0);(145.12, 859.5);(78.31, 861.5);(78.5, 861.0);(228.25, 905.0);(234.62, 927.5);(290.0, 847.0);(290.5, 863.0);(414.75, 897.5);(418.75, 908.0)
1.77;videos/cuts_train/fall18.mp4;fallen;(91.5, 829.0);(84.62, 825.0);(90.75, 826.5);(67.75, 831.0);(34.0, 840.0);(51.12, 893.5);(66.12, 910.5);(111.5, 839.5);(101.88, 866.0);(80.88, 865.5);(84.0, 864.5);(216.75, 909.5);(225.25, 928.5);(282.75, 849.5);(287.0, 855.5);(398.0, 903.0);(410.5, 918.0)
1.8;videos/cuts_train/fall18.mp4;fallen;(46.0, 812.0);(42.5, 807.5);(44.25, 807.5);(26.0, 810.0);(19.12, 818.5);(10.5, 878.5);(33.38, 910.0);(33.5, 879.5);(15.88, 919.0);(85.44, 863.5);(89.12, 871.0);(87.12, 899.5);(95.88, 933.0);(260.0, 849.5);(252.5, 879.0);(396.75, 898.5);(407.0, 908.5)
1.83;videos/cuts_train/fall18.mp4;fallen;(36.75, 819.0);(32.75, 812.5);(35.5, 813.5);(21.25, 815.5);(19.38, 823.0);(16.0, 891.5);(46.88, 919.0);(43.5, 879.5);(27.88, 910.0);(86.19, 863.0);(88.5, 867.0);(128.5, 908.0);(144.88, 933.5);(270.5, 853.5);(277.25, 872.0);(400.25, 904.5);(404.5, 914.0)
1.87;videos/cuts_train/fall18.mp4;fallen;(95.25, 823.0);(89.75, 816.5);(94.5, 816.5);(79.25, 823.0);(38.0, 829.5);(28.0, 882.0);(61.25, 905.0);(71.25, 852.5);(82.62, 892.5);(87.75, 860.0);(88.0, 863.5);(145.88, 913.0);(162.12, 933.5);(271.0, 862.5);(294.75, 869.5);(399.25, 902.5);(412.0, 917.0)
1.9;videos/cuts_train/fall18.mp4;fallen;(90.62, 823.0);(85.25, 815.5);(90.0, 816.0);(76.88, 822.5);(35.12, 829.5);(25.75, 883.5);(55.62, 902.5);(76.62, 851.5);(92.38, 887.5);(85.75, 860.5);(107.62, 865.5);(130.12, 910.5);(146.5, 928.0);(253.75, 868.0);(284.75, 870.5);(396.25, 904.0);(412.0, 916.0)
1.93;videos/cuts_train/fall18.mp4;fallen;(94.25, 823.5);(89.0, 816.5);(93.12, 817.0);(82.0, 823.5);(38.25, 830.5);(22.5, 887.0);(61.0, 904.0);(73.5, 855.0);(119.5, 894.0);(83.88, 862.5);(205.62, 892.5);(120.88, 911.5);(145.25, 925.5);(250.5, 873.5);(285.5, 871.0);(399.25, 905.0);(416.0, 921.0)
0.0;videos/cuts_train/fall19.mp4;walk;(315.5, 380.0);(324.0, 372.0);(309.25, 373.0);(343.5, 373.75);(303.5, 376.5);(367.0, 423.75);(293.75, 428.0);(384.5, 486.5);(283.75, 488.5);(380.75, 551.5);(278.5, 545.0);(354.25, 558.0);(305.5, 558.5);(363.25, 651.0);(305.75, 652.0);(373.0, 746.0);(316.75, 746.0)
0.03;videos/cuts_train/fall19.mp4;walk;(315.0, 380.5);(323.0, 372.75);(308.5, 373.5);(342.0, 374.0);(303.25, 376.75);(366.5, 424.25);(293.5, 428.25);(383.25, 486.5);(283.0, 488.0);(380.0, 551.5);(276.5, 543.5);(353.5, 558.0);(304.75, 559.0);(363.0, 651.5);(306.0, 652.0);(372.25, 746.5);(316.75, 744.5)
0.07;videos/cuts_train/fall19.mp4;walk;(315.0, 380.5);(323.0, 372.75);(308.5, 373.5);(340.75, 374.0);(302.5, 377.0);(365.5, 424.25);(292.0, 428.5);(382.5, 486.75);(280.75, 487.75);(380.5, 551.5);(275.0, 542.0);(353.5, 558.0);(304.75, 559.0);(362.5, 652.5);(305.75, 652.5);(372.75, 746.0);(316.5, 744.5)
0.1;videos/cuts_train/fall19.mp4;walk;(313.25, 380.75);(321.0, 373.0);(307.0, 373.75);(339.0, 374.75);(301.0, 377.0);(364.5, 424.5);(291.0, 428.5);(382.5, 486.5);(280.0, 486.5);(380.0, 551.5);(274.0, 541.0);(353.0, 557.5);(304.0, 558.5);(362.0, 651.5);(305.5, 652.0);(371.5, 745.5);(315.75, 744.0)
0.13;videos/cuts_train/fall19.mp4;walk;(312.5, 380.5);(320.25, 372.75);(306.0, 373.5);(338.0, 374.75);(300.0, 377.25);(363.0, 424.25);(290.5, 428.0);(382.0, 485.75);(279.25, 486.75);(380.25, 551.0);(273.5, 543.5);(352.5, 557.0);(304.0, 558.0);(361.75, 651.5);(305.25, 652.5);(370.5, 744.5);(315.5, 744.0)
0.17;videos/cuts_train/fall19.mp4;walk;(312.25, 381.0);(320.25, 373.5);(305.75, 374.0);(337.5, 375.0);(299.0, 377.0);(362.0, 424.5);(288.75, 428.5);(380.5, 486.25);(278.5, 487.5);(380.25, 550.5);(272.75, 543.5);(352.5, 558.0);(303.5, 559.0);(360.25, 652.0);(305.0, 653.0);(369.25, 745.0);(316.0, 744.5)
0.2;videos/cuts_train/fall19.mp4;walk;(310.5, 381.0);(318.5, 373.5);(304.0, 374.25);(336.5, 375.5);(297.5, 377.5);(361.5, 424.5);(287.75, 428.5);(380.0, 486.75);(278.0, 488.0);(380.5, 550.0);(271.5, 544.5);(352.25, 558.0);(303.25, 559.0);(358.5, 651.5);(305.0, 652.5);(367.25, 744.0);(316.0, 744.0)
0.23;videos/cuts_train/fall19.mp4;walk;(309.5, 380.5);(317.5, 372.75);(302.5, 373.5);(335.25, 375.0);(296.0, 377.5);(360.5, 424.25);(286.5, 428.5);(379.5, 486.75);(276.25, 488.0);(380.5, 550.5);(270.5, 545.5);(352.0, 557.5);(302.5, 559.0);(358.0, 651.5);(305.0, 653.0);(365.75, 743.5);(315.75, 744.0)
0.27;videos/cuts_train/fall19.mp4;walk;(309.0, 380.25);(316.75, 372.5);(302.0, 373.5);(333.75, 374.75);(295.0, 377.5);(360.0, 424.5);(285.25, 428.5);(380.5, 487.0);(274.75, 487.75);(381.0, 550.5);(269.5, 545.5);(352.0, 557.5);(302.5, 558.5);(358.0, 651.5);(304.75, 653.0);(366.0, 745.0);(316.25, 745.0)
0.3;videos/cuts_train/fall19.mp4;walk;(308.5, 380.5);(316.5, 372.75);(301.25, 373.5);(333.0, 374.0);(294.0, 377.0);(358.75, 424.25);(284.5, 428.25);(378.5, 487.0);(273.0, 487.5);(379.5, 551.5);(268.75, 547.0);(351.0, 557.5);(301.5, 559.0);(356.5, 652.0);(304.75, 653.0);(364.0, 745.5);(316.0, 745.0)
0.33;videos/cuts_train/fall19.mp4;walk;(308.0, 380.0);(316.0, 372.25);(300.5, 373.25);(332.75, 374.0);(292.5, 376.75);(357.5, 424.0);(282.75, 428.0);(377.5, 486.75);(271.5, 487.75);(378.25, 553.0);(267.75, 548.5);(350.0, 557.5);(300.0, 559.0);(355.5, 651.5);(304.0, 653.0);(360.5, 746.0);(315.0, 744.5)
0.37;videos/cuts_train/fall19.mp4;walk;(305.0, 380.25);(313.0, 372.5);(298.0, 373.25);(331.75, 374.25);(291.5, 377.0);(357.0, 423.75);(282.25, 428.5);(378.0, 486.5);(271.0, 489.0);(378.75, 554.5);(266.5, 550.0);(350.25, 558.0);(300.5, 559.0);(353.75, 652.5);(303.5, 653.5);(358.75, 749.0);(314.5, 746.0)
0.4;videos/cuts_train/fall19.mp4;walk;(303.5, 380.0);(311.5, 372.0);(296.75, 373.0);(330.5, 374.75);(290.5, 377.25);(356.5, 423.25);(281.75, 429.0);(379.5, 486.25);(270.0, 490.25);(379.5, 555.5);(265.25, 552.0);(350.0, 558.0);(300.5, 559.5);(353.0, 653.0);(303.5, 654.0);(357.0, 750.0);(313.25, 746.5)
0.43;videos/cuts_train/fall19.mp4;walk;(302.5, 380.25);(310.75, 372.5);(295.75, 373.0);(329.75, 374.75);(289.75, 377.0);(355.75, 423.75);(280.25, 429.25);(379.5, 487.25);(268.5, 491.0);(380.25, 556.5);(263.5, 553.0);(349.75, 558.5);(300.0, 560.0);(351.25, 653.5);(304.0, 654.0);(355.75, 749.0);(314.5, 744.5)
0.47;videos/cuts_train/fall19.mp4;walk;(302.5, 380.25);(311.0, 372.5);(295.5, 373.0);(329.5, 374.5);(288.75, 376.5);(354.75, 423.75);(279.5, 429.25);(380.25, 487.25);(266.5, 492.0);(381.5, 556.0);(262.25, 554.0);(349.25, 559.0);(299.5, 560.5);(349.25, 654.5);(304.0, 654.5);(352.5, 751.0);(315.0, 744.0)
0.5;videos/cuts_train/fall19.mp4;walk;(303.25, 379.5);(311.75, 371.75);(295.75, 372.25);(329.5, 373.75);(288.25, 375.5);(355.0, 423.75);(278.25, 428.5);(381.0, 488.5);(265.0, 491.75);(383.25, 558.0);(262.25, 554.0);(349.25, 558.0);(299.0, 559.5);(348.0, 655.0);(303.0, 654.5);(349.25, 752.5);(312.5, 744.0)
0.53;videos/cuts_train/fall19.mp4;walk;(306.25, 378.5);(314.75, 370.25);(297.5, 371.0);(330.25, 372.5);(287.25, 374.5);(355.5, 424.0);(276.0, 429.25);(380.5, 490.0);(263.75, 494.0);(384.0, 559.0);(262.75, 554.0);(349.5, 558.5);(298.25, 560.0);(346.25, 657.5);(302.5, 656.0);(344.5, 760.0);(310.75, 747.0)
0.57;videos/cuts_train/fall19.mp4;walk;(308.75, 377.75);(317.0, 369.75);(299.5, 371.0);(332.0, 372.0);(288.75, 374.75);(356.5, 424.5);(276.75, 429.25);(380.5, 489.75);(263.0, 493.5);(383.5, 558.5);(262.5, 553.0);(349.5, 559.0);(298.25, 560.0);(346.0, 657.5);(303.0, 656.0);(344.0, 759.0);(311.75, 747.5)
0.6;videos/cuts_train/fall19.mp4;walk;(306.75, 378.25);(315.5, 370.0);(298.0, 371.25);(333.5, 372.25);(289.0, 375.5);(357.25, 424.75);(277.5, 429.0);(380.75, 490.0);(263.0, 493.0);(382.75, 559.5);(262.25, 552.5);(348.5, 558.5);(297.5, 559.5);(343.75, 658.5);(303.75, 657.0);(341.75, 760.0);(315.0, 747.5)
0.63;videos/cuts_train/fall19.mp4;walk;(306.75, 378.0);(315.25, 369.5);(298.75, 370.75);(334.25, 371.75);(291.0, 375.0);(358.5, 422.75);(278.5, 426.5);(380.0, 489.75);(263.5, 491.0);(383.25, 559.5);(262.0, 550.5);(348.5, 558.0);(297.25, 559.0);(343.25, 658.0);(301.75, 657.5);(342.0, 760.0);(314.75, 747.5)
0.67;videos/cuts_train/fall19.mp4;walk;(307.75, 377.25);(316.25, 368.25);(299.75, 369.5);(334.75, 370.25);(292.0, 374.0);(359.75, 421.5);(279.25, 425.0);(379.25, 490.75);(264.25, 491.25);(383.5, 561.0);(262.5, 550.0);(348.25, 558.0);(296.5, 558.5);(342.5, 658.0);(297.75, 655.5);(341.0, 759.0);(316.5, 746.5)
0.7;videos/cuts_train/fall19.mp4;walk;(308.0, 376.0);(316.75, 367.0);(300.0, 368.5);(336.0, 368.0);(292.5, 371.25);(360.5, 420.25);(280.0, 422.0);(380.25, 489.5);(265.5, 485.0);(383.75, 562.0);(262.25, 546.5);(346.75, 559.0);(294.5, 559.0);(341.0, 660.0);(291.0, 656.5);(341.5, 761.0);(315.25, 745.0)
0.73;videos/cuts_train/fall19.mp4;walk;(307.5, 374.5);(316.5, 365.75);(299.75, 366.5);(336.5, 367.5);(292.5, 369.0);(361.0, 418.75);(279.75, 420.0);(380.5, 488.5);(266.5, 484.25);(384.0, 560.0);(263.25, 549.0);(345.0, 558.0);(292.0, 557.0);(340.5, 659.0);(287.25, 656.0);(341.5, 761.0);(308.5, 749.0)
0.77;videos/cuts_train/fall19.mp4;walk;(309.0, 372.75);(317.5, 364.0);(301.25, 364.75);(336.75, 364.25);(293.5, 367.0);(361.5, 417.0);(280.5, 417.0);(381.25, 487.75);(266.0, 478.75);(384.0, 560.0);(258.5, 541.5);(344.5, 558.5);(291.0, 557.5);(339.0, 659.5);(282.0, 656.0);(339.5, 759.0);(307.0, 740.5)
0.8;videos/cuts_train/fall19.mp4;walk;(309.0, 370.5);(318.0, 361.75);(301.5, 362.5);(337.5, 362.5);(293.75, 364.75);(362.0, 415.75);(280.5, 415.25);(381.25, 488.0);(266.25, 479.25);(383.0, 559.5);(256.5, 540.5);(343.25, 557.0);(290.0, 555.5);(337.5, 658.0);(281.25, 655.5);(339.0, 759.5);(301.5, 749.5)
0.83;videos/cuts_train/fall19.mp4;walk;(309.0, 369.5);(318.0, 360.5);(301.0, 361.25);(337.5, 360.5);(292.5, 363.0);(361.75, 414.5);(278.25, 413.25);(381.0, 487.75);(262.5, 475.25);(379.75, 560.0);(254.0, 536.5);(341.25, 556.0);(287.0, 554.5);(334.5, 657.0);(279.0, 655.0);(337.0, 762.0);(294.5, 751.5)
0.87;videos/cuts_train/fall19.mp4;walk;(308.25, 367.5);(318.0, 358.5);(300.0, 359.0);(337.5, 359.5);(290.75, 360.75);(361.5, 413.0);(276.75, 412.0);(381.5, 488.0);(261.75, 473.0);(376.25, 561.0);(253.75, 535.5);(341.25, 557.0);(285.75, 555.0);(337.5, 660.0);(273.75, 658.0);(339.5, 761.0);(288.0, 754.0)
0.9;videos/cuts_train/fall19.mp4;walk;(308.25, 367.75);(318.25, 358.5);(300.25, 358.75);(337.75, 359.0);(290.75, 360.5);(361.25, 413.25);(274.5, 411.0);(381.75, 489.0);(257.0, 470.5);(374.5, 560.0);(247.88, 534.0);(340.0, 556.0);(283.5, 555.0);(338.0, 659.5);(275.0, 658.0);(340.25, 761.0);(283.75, 760.0)
0.93;videos/cuts_train/fall19.mp4;walk;(307.25, 367.0);(317.25, 358.0);(299.5, 358.0);(337.75, 359.0);(290.75, 360.0);(361.25, 413.0);(273.75, 410.5);(382.75, 489.0);(254.12, 471.5);(373.5, 560.0);(246.5, 535.5);(338.25, 557.0);(281.0, 555.5);(337.0, 662.0);(276.0, 662.0);(339.0, 769.5);(281.0, 772.0)
0.97;videos/cuts_train/fall19.mp4;walk;(308.75, 368.5);(318.0, 359.5);(300.5, 359.75);(337.5, 358.5);(290.5, 359.75);(360.75, 413.5);(270.0, 410.75);(379.5, 490.75);(249.88, 474.75);(370.5, 560.5);(240.0, 541.0);(336.5, 558.0);(278.5, 556.0);(336.5, 663.0);(276.0, 664.0);(338.75, 771.0);(280.0, 777.0)
1.0;videos/cuts_train/fall19.mp4;walk;(309.25, 370.75);(318.5, 361.0);(300.25, 361.75);(337.0, 358.5);(289.75, 361.0);(360.0, 414.0);(269.5, 410.5);(379.25, 493.5);(246.5, 472.75);(366.5, 561.5);(239.12, 539.0);(335.5, 558.0);(277.25, 556.0);(336.0, 662.5);(275.5, 662.5);(338.5, 769.0);(281.5, 771.5)
1.03;videos/cuts_train/fall19.mp4;walk;(306.25, 374.5);(315.0, 365.5);(298.0, 366.25);(334.25, 361.5);(288.5, 363.75);(358.5, 415.5);(266.5, 413.5);(376.75, 492.0);(242.25, 476.25);(365.75, 554.5);(232.5, 541.0);(335.0, 561.5);(276.5, 560.0);(335.5, 664.5);(276.25, 666.0);(337.75, 770.5);(281.5, 774.0)
1.07;videos/cuts_train/fall19.mp4;walk;(305.25, 378.0);(314.0, 368.5);(296.25, 369.25);(332.0, 365.25);(285.5, 367.0);(356.75, 418.0);(263.5, 417.5);(373.5, 489.0);(238.62, 481.5);(364.0, 550.0);(231.0, 548.0);(334.5, 563.5);(275.25, 562.5);(338.5, 667.0);(275.5, 670.0);(339.25, 767.0);(282.0, 775.0)
1.1;videos/cuts_train/fall19.mp4;walk;(305.25, 383.25);(314.0, 373.5);(296.0, 374.5);(330.75, 369.5);(284.5, 372.25);(354.5, 421.25);(262.5, 421.0);(373.5, 490.5);(234.12, 482.5);(364.5, 550.0);(229.12, 555.0);(333.5, 567.5);(274.0, 567.5);(340.0, 670.0);(276.0, 675.0);(339.75, 765.5);(282.5, 781.5)
1.13;videos/cuts_train/fall19.mp4;walk;(303.5, 393.0);(313.5, 382.25);(293.5, 382.5);(331.0, 378.0);(281.75, 379.75);(353.5, 426.0);(260.0, 427.75);(373.5, 491.0);(231.38, 492.0);(364.0, 549.0);(228.25, 566.0);(333.75, 571.0);(273.5, 571.0);(343.5, 673.0);(276.0, 678.0);(340.5, 762.0);(283.25, 782.5)
1.17;videos/cuts_train/fall19.mp4;walk;(276.25, 386.5);(276.5, 380.0);(280.5, 380.0);(286.25, 384.0);(318.0, 383.0);(325.25, 434.25);(296.0, 430.0);(342.0, 495.25);(242.12, 492.25);(360.75, 550.5);(226.75, 573.5);(321.0, 575.0);(292.5, 572.5);(329.5, 672.0);(288.25, 673.5);(329.25, 750.0);(291.5, 779.0)
